Crank Angle	PCYL1	
deg	bar	
103.59	1.1024	
100.65	1.0904	
97.77	1.0904	
94.98	1.0904	
92.26	1.0904	
89.62	1.0784	
87.06	1.0724	
84.58	1.0784	
82.19	1.0844	
79.87	1.0844	
77.65	1.0784	
75.51	1.0844	
73.46	1.0724	
71.49	1.0604	
69.62	1.0604	
67.84	1.0664	
66.14	1.0664	
64.54	1.0664	
63.04	1.0544	
61.62	1.0484	
60.30	1.0544	
59.08	1.0664	
57.95	1.0484	
56.92	1.0484	
55.98	1.0424	
55.15	1.0424	
54.41	1.0424	
53.76	1.0244	
53.22	1.0364	
52.77	1.0244	
52.43	1.0004	
52.18	0.9884	
52.03	0.9764	
